==== Commit Analysis Log ====

Commit: 5ba2acde0aa899db94cdf18bf0a0d32071e58405 | Type: AddToPC | Bug-related: false | Message: Improve ssh_options_set_known_hosts_file().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@355 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 9ea6ea581d655d81d40efc7c678e8e1f036d533d | Type: AddToPC | Bug-related: false | Message: Improve ssh_options_set_ssh_dir().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@354 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 4373fc64e345a994d2a207ddc7f1a11859ec7176 | Type: AddToPC | Bug-related: false | Message: Improve ssh_options_set_bind().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@353 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: b6fbe97f24f8f8cffdb467f90a2c42d0f36cedfb | Type: AddToPC | Bug-related: false | Message: Improve ssh_options_set_fd().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@352 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: d86ac9e04bc5511f7c45406c6cf6e48d43de3626 | Type: AddToPC | Bug-related: false | Message: Improve ssh_options_set_port().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@351 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 71913c8fea05f4e90277642265667c312f4831ee | Type: AddToPC | Bug-related: false | Message: Add missing argument checks for options.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@350 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 8de3dc44ca3dc4285d34925be5a7b4fee8e95408 | Type: AddToPC | Bug-related: false | Message: Improve ssh_options_set_username().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@349 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: ab54736b5d41df8588d3754f6b68e2c4c762413f | Type: AddToPC | Bug-related: false | Message: Make ssh_options_free() documentation public.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@348 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 6026de46486913c40a9469267c429b2dfa57d806 | Type: AddToPC | Bug-related: false | Message: Improve ssh_options_set_host().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@347 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: a9ef024f1045f696e424c77d7bbde8ce324916ac | Type: AddToPC | Bug-related: false | Message: Make ssh_options_free() public.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@346 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 595a5d9ff2e53e96ecb3ee5797e35345b627c258 | Type: AddToPC | Bug-related: false | Message: Improve ssh_options_copy() and ssh_options_free().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@345 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 356a8a7631ddce16d545c9b898ef74ab165693fd | Type: AddToPC | Bug-related: true | Message: Add error checking for strdup.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@344 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 9f581a2809a08a4044f12c01656288a58193b2cb | Type: AddToPC | Bug-related: true | Message: Add error checking of strdup.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@343 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: d60783eeb7cb53b08b96b12114b6d88bab1bbf8f | Type: AddToPC | Bug-related: true | Message: Improve ssh_send_banner() and add error checking of strdup.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@342 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: ae4265d3048b1bd5d417980aabf1c180ab2a81e1 | Type: AddToPC | Bug-related: false | Message: Add a return value to ssh_userauth_kbdint_setanswer().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@341 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: ee3b641fb1f4a7a1d8e78cf6d549469be6cdab21 | Type: Untouched | Bug-related: false | Message: Cleanup todo's.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@340 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: c195e0fa7d66b0d279686cf9f82fe35d0e1f7c89 | Type: Untouched | Bug-related: false | Message: There is no file to close here.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@339 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: f8d5bb9785cd3aa36cfe95609230993f1fbfad52 | Type: Untouched | Bug-related: true | Message: Fix string_new().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@338 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 3a67aaa4284f785fa284b14a036d4913939cd170 | Type: AddToPC | Bug-related: false | Message: Improve the ssh_get_pubkey_hash() function.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@337 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 4c84a3e0f22925b18731fb68583067f6f6e6fe58 | Type: AddToPC | Bug-related: false | Message: Simply return 0.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@336 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: ff0f8b760850a734bc0c92fe1ebc55deeecb5a70 | Type: AddToPC | Bug-related: false | Message: Use memset cause something is wrong with the macro.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@335 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 9ff4afa523056b41bd0d2fdd85409a9f23a13a85 | Type: AddToPC | Bug-related: true | Message: Fix ssh connection.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@334 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 10397d44db3c7ed17b194cdeaf3ba04e9602957c | Type: AddToPC | Bug-related: true | Message: Add one missing memory error check in crypt.c.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@333 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: fc73b0b33fbd787f10c370e8bc12946104ef376a | Type: AddToPC | Bug-related: false | Message: Add NULL check to buffer free.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@332 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 7b464d4e158e90ddfdd70b88694ba2a039f271b9 | Type: AddToPC | Bug-related: false | Message: Improve ssh_new().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@331 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 891539af6cbdbdfabb8d37fb491f7f8cadf9823c | Type: AddToPC | Bug-related: true | Message: Add memory error checks for crypto wrapper functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@330 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 1b627b386763e22a7b8f7a7c8de9610c1da56cd2 | Type: AddToPC | Bug-related: true | Message: More memory error checks for ssh_socket_new().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@329 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: b06c167775ec3aac00ba52935c07ce4b1520721b | Type: Untouched | Bug-related: true | Message: Fix memory error checking in socket functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@328 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: ace6eed6c0c5e3493c58106cc0e698b92b7835f6 | Type: AddToPC | Bug-related: true | Message: Add memory error checking for sftpserver functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@327 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: cde3151634361e043340cbaef8e5fb04367a5b3d | Type: AddToPC | Bug-related: true | Message: Fix typo.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@326 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: cd4df00dff9b42c53a361ff041f856782deb9126 | Type: Untouched | Bug-related: true | Message: Add memory error checks for sftp functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@325 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: b2e50e8967b43dff023dda9689881ff2ddfeec92 | Type: AddToPC | Bug-related: true | Message: Add memory error checks for server functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@324 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 2c3e423480a1ae1db88dd644b062d1cc615d911b | Type: AddToPC | Bug-related: true | Message: Add memory error checking for packet functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@323 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 8bcd65193c51be8ac94b9b7691253aeecb446265 | Type: AddToPC | Bug-related: true | Message: Added memory error checks for option functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@322 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 54ce86e3b13750d5f49cc9c5e3cacaae74f86f61 | Type: AddToPC | Bug-related: true | Message: Added memory error checks for message functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@321 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 904a5b2f7c94db6071022c5b26e9b1b4f187d367 | Type: AddToPC | Bug-related: true | Message: Fix memory error checking in key functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@320 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: ddd10236bd69e966c180b5260f799382180e8dd9 | Type: AddToPC | Bug-related: true | Message: Add memory error checking to keyfile functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@319 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: b4c65e41f6020bd74521896a8f9f5673994d55ab | Type: AddToPC | Bug-related: true | Message: Fix build warning.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@318 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 79e9eb53d44d777f2aa094e643cc3ae796e7d4f4 | Type: AddToPC | Bug-related: true | Message: Add memory error checking to key exchange functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@317 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 10afd9818cdf1fda8b19bae69dd2c8973dbbf606 | Type: AddToPC | Bug-related: true | Message: Check for memory allocation errors.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@316 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 186667724a70dc146ac92e03ab4eb3eb2cee222d | Type: AddToPC | Bug-related: true | Message: Fix build warnings.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@315 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: f80efcc26070bb6d42fca830d80aed3fca82206e | Type: AddToPC | Bug-related: true | Message: Add checks for memory errors in channel functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@314 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 2634f45e11020950f1c33b3793532850746d0023 | Type: AddToPC | Bug-related: true | Message: Check for errors of memory allocation.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@313 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 98f78e11025bc7e0de3ea5ddb4b58404cba472c2 | Type: AddToPC | Bug-related: true | Message: Add error checking to buffer functions.  We don't check arguments cause we want a segfault here.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@312 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 8758b1260bc48fd908cc4fda227bea86bc8ddfc8 | Type: AddToPC | Bug-related: true | Message: Fix segfaults in string.c.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@311 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 04d916f3aa2ace814bb505822f762d3feef45f46 | Type: AddToPC | Bug-related: true | Message: Add arg and error checking for the string functions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@310 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 15d0dc7a4e28c400748cd2e8b5cf93c832e3298f | Type: Untouched | Bug-related: true | Message: Fix sources list of libssh.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@309 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: ae4ef84702cbecd4ca004349bcb4ff6cae6153fe | Type: AddToPC | Bug-related: false | Message: Create a ssh_get_hexa function.  This function converts a buffer into a colon separated hex string.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@308 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 1fd7a875beca36597e987729bd76928a9593cfd1 | Type: AddToPC | Bug-related: true | Message: Fixed memory leak and file descriptor leak in known host parsing   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@307 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 07d748ef5e05b2b03cebde7bd29485946e581c98 | Type: Untouched | Bug-related: false | Message: Remove automake files.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@306 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 3441e77ddc03a95482575ad9e9c9c5b341408760 | Type: AddToPC | Bug-related: false | Message: Normalize the license in all files and add vim tab instructions.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@305 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 84430b22771ae368267ce20e7c2ef612ada42c7c | Type: AddToPC | Bug-related: false | Message: Improve the lowercase function and free memory allocated by lowercase().   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@304 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 4ab28a049f96e2186a91bf62fbf98b8f8faa0f72 | Type: AddToPC | Bug-related: false | Message: openssh Hashed host support !   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@303 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 3090d104cf050028dbe2b29788ace057d8eca321 | Type: AddToPC | Bug-related: false | Message: Working new known_host algorithm   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@302 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 75d5bb457f604da62a5b821ea0abfa61d38ee156 | Type: AddToPC | Bug-related: true | Message: Fix typos.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@301 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 39a5b53eb588e5655565f219242c3b5887074fb4 | Type: AddToPC | Bug-related: false | Message: Update INSTALL file.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@296 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: fc8ad69f5ce850f825521ccc1cd38653feca2ed0 | Type: Untouched | Bug-related: false | Message: Remove autotools and win32 specific files.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@295 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 78b6e25ededc7df14304b002fd8697232ca97e46 | Type: AddToPC | Bug-related: true | Message: Fix compilation of the server with option turned off.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@294 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: e02a6e0225adb88b3eef91c479b9a50065fcdd5e | Type: AddToPC | Bug-related: false | Message: Add WITH_SERVER option.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@293 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: fce4840c779045b50dc8cc45fdfee4e6ee859248 | Type: AddToPC | Bug-related: true | Message: Fix SSH1 support.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@292 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 117fc43b69d13fa332fea537d6cde517b12e6b2a | Type: AddToPC | Bug-related: false | Message: Add myself to the authors file.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@291 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 01c08774951f729e4135f34755a45aa85679151b | Type: AddToPC | Bug-related: true | Message: Fix the name of the SSH1 support.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@290 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 33b948cab991cb9ef4834ea02b19cf38623bcc3f | Type: AddToPC | Bug-related: false | Message: Add an option WITH_LIBZ to compile with zlib support.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@289 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: d3d7f08d6a7c9738856b6b3d55c8f255fe881463 | Type: AddToPC | Bug-related: true | Message: Fix zlib detection.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@288 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 3b38c66b3d70d1435be4b5bd7052ec8c2800a6b3 | Type: AddToPC | Bug-related: true | Message: Fix possible precedence problems.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@287 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 390d9e53dca2b2228871b5a3ce3ec88176424fdb | Type: AddToPC | Bug-related: true | Message: Fix win32 builds.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@286 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: fae68cac8a5ffd5a52257f2b62110d91a95d62ab | Type: AddToPC | Bug-related: false | Message: Add an option to build a static library.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@285 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: cf89b6eb48ea1d644b68cef53c2d7be46aaaa62f | Type: AddToPC | Bug-related: false | Message: Change the name of the doxygen group to match the others.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@284 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 9249006e64470337422f4fd9e176ea2cb7d603e1 | Type: AddToPC | Bug-related: false | Message: Add a ssh_version function.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@283 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: e4d16db116cdd2f2075efca8a52036ae58c7d4f9 | Type: AddToPC | Bug-related: false | Message: Use my debian.org address in Uploaders and takeover the package with Jean-Philippe permission  git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@281 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 98711e9d0f1e79f827fc5cb8f1c275ec0900af9a | Type: AddToPC | Bug-related: true | Message: debian/libssh-2-doc.doc-base: Fix doc-base-uses-applications-section  git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@280 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 6bda3c7466a682a76defe1b5a2cb97ff0afa7977 | Type: AddToPC | Bug-related: false | Message: Use my debian.org address in Uploaders   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@279 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 139f59ec62b4a5fcd462be9cdb51ea9cea2358aa | Type: AddToPC | Bug-related: false | Message: Add ${misc:Depends} to please lintian  git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@278 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 2ab68941324d432b523a4e3a66801a260c8fdd35 | Type: AddToPC | Bug-related: true | Message: Use debug section for -dbg package   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@277 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 63cff85b1a27bddf4eeda84e02fd6d2686e94404 | Type: Untouched | Bug-related: true | Message: Fix compile warnings.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@276 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 0151b6e17041c56813c882a3de6330c82acc8d93 | Type: AddToPC | Bug-related: true | Message: Fix build with cmake >= 2.6.3. -D does not overwrite FORCE.  Patch by Jim McDonough <jmcd@samba.org>   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@275 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: ee54acb417c5589a8dc9dab0676f34b3d40a182b | Type: AddToPC | Bug-related: false | Message: Don't require C++ compiler.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@274 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 08e24088962025483b7cfdabb1c574624e730e7f | Type: AddToPC | Bug-related: true | Message: Fix build warnings.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@273 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 453b91903bb4d6ab08487055254ae33a2dddaf81 | Type: AddToPC | Bug-related: false | Message: Enable printf attribute checking on GNU systems.   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@272 7dcaeef0-15fb-0310-b436-a5af3365683c
Commit: 5681c542f68232573b7fe6efa92a66457b3c6b4d | Type: AddToPC | Bug-related: false | Message: R.I.P. ssh_say()   git-svn-id: svn+ssh://svn.berlios.de/svnroot/repos/libssh/trunk@271 7dcaeef0-15fb-0310-b436-a5af3365683c
